train/train_loss_1_step,train/train_loss_2_step,train/train_loss_3_step,grad_2.0_norm_encoder_model.model.0.block.0.weight,grad_2.0_norm_encoder_model.model.0.block.0.bias,grad_2.0_norm_encoder_model.model.0.block.1.weight,grad_2.0_norm_encoder_model.model.0.block.1.bias,grad_2.0_norm_encoder_model.model.1.block.0.weight,grad_2.0_norm_encoder_model.model.1.block.0.bias,grad_2.0_norm_encoder_model.model.1.block.1.weight,grad_2.0_norm_encoder_model.model.1.block.1.bias,grad_2.0_norm_predictor.0.model.0.block.0.weight,grad_2.0_norm_predictor.0.model.0.block.0.bias,grad_2.0_norm_predictor.0.model.0.block.1.weight,grad_2.0_norm_predictor.0.model.0.block.1.bias,grad_2.0_norm_predictor.1.weight,grad_2.0_norm_predictor.1.bias,grad_2.0_norm_explainer.0.model.0.block.0.weight,grad_2.0_norm_explainer.0.model.0.block.0.bias,grad_2.0_norm_explainer.0.model.0.block.1.weight,grad_2.0_norm_explainer.0.model.0.block.1.bias,grad_2.0_norm_explainer.1.weight,grad_2.0_norm_explainer.1.bias,grad_2.0_norm_total,created_at,val/val_loss_1,val/val_loss_2,val/val_loss_3,val/val_loss,val/pred_accuracy,val/cf_proximity,val/cf_accuracy,val/robustness,val/total_diff_num,epoch,train/p_loss,train/train_loss_1_epoch,train/train_loss_2_epoch,train/train_loss_3_epoch,train/e_loss
0.10169467329978943,0.17894062399864197,0.008821791969239712,0.0185,0.0,0.0039,0.0042,0.0081,0.0,0.008,0.0075,0.0053,0.0,0.0014,0.0023,0.0086,0.005,0.0021,0.0,0.0004,0.0044,0.0024,0.0013,0.0269,2021-01-15 09:56:15.137368,,,,,,,,,,,,,,,
0.0777144730091095,0.16907574236392975,0.016108505427837372,0.0042,0.0,0.0023,0.0037,0.0065,0.0,0.0058,0.013,0.0014,0.0,0.0014,0.0024,0.0086,0.0019,0.0018,0.0,0.0005,0.0031,0.0044,0.0006,0.02,2021-01-15 09:56:16.478358,,,,,,,,,,,,,,,
0.11258098483085632,0.17112745344638824,0.01573757827281952,0.1587,0.0,0.0349,0.0392,0.0717,0.0,0.013,0.0181,0.0098,0.0,0.0012,0.0025,0.0078,0.0027,0.0047,0.0,0.0011,0.0069,0.0067,0.001,0.1841,2021-01-15 09:56:17.666715,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:56:18.344236,0.07543852180242538,0.24663294851779938,0.07277986407279968,0.15077680349349976,0.8135241270065308,7.47564172744751,0.7145726680755615,1.0,276.0,4.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:56:18.537820,,,,,,,,,,4.0,0.10611949861049652,0.09395994991064072,0.17292964458465576,0.012640781700611115,0.014370079152286053
0.08707964420318604,0.17209716141223907,0.017628107219934464,0.0243,0.0,0.0059,0.008,0.0152,0.0,0.017,0.0169,0.004,0.0,0.0019,0.0037,0.0138,0.0098,0.0036,0.0,0.0007,0.0034,0.0023,0.0006,0.043,2021-01-15 09:56:19.674844,,,,,,,,,,,,,,,
0.08445587009191513,0.16796335577964783,0.012990865856409073,0.0041,0.0,0.001,0.0011,0.0026,0.0,0.0045,0.0047,0.0067,0.0,0.0015,0.0043,0.0102,0.0025,0.0008,0.0,0.0003,0.0012,0.0024,0.0002,0.0159,2021-01-15 09:56:20.914546,,,,,,,,,,,,,,,
0.08188328146934509,0.18954135477542877,0.017414890229701996,0.0072,0.0,0.0031,0.0033,0.0071,0.0,0.01,0.009,0.0042,0.0,0.0014,0.0025,0.013,0.0075,0.0035,0.0,0.0012,0.0046,0.0056,0.0007,0.0249,2021-01-15 09:56:22.106672,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:56:23.919346,0.07747450470924377,0.24366949498653412,0.1044837236404419,0.18442149460315704,0.8164950013160706,7.294190406799316,0.6070334911346436,1.0,373.0,5.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:56:24.165651,,,,,,,,,,5.0,0.10493537783622742,0.09154309332370758,0.1816784292459488,0.013174042105674744,0.014990827068686485
0.11155302077531815,0.18272975087165833,0.00837790872901678,0.06,0.0,0.0267,0.0205,0.0431,0.0,0.0457,0.0445,0.0049,0.0,0.0006,0.0025,0.0059,0.0002,0.0181,0.0,0.0023,0.0226,0.0084,0.0063,0.1081,2021-01-15 09:56:24.272347,,,,,,,,,,,,,,,
0.0730382427573204,0.18194496631622314,0.014038342982530594,0.0263,0.0,0.0085,0.0062,0.0172,0.0,0.0262,0.0228,0.0021,0.0,0.0008,0.0015,0.0063,0.0062,0.0054,0.0,0.0015,0.0078,0.0072,0.0011,0.0504,2021-01-15 09:56:25.463623,,,,,,,,,,,,,,,
0.08262370526790619,0.17958161234855652,0.01515159010887146,0.1045,0.0,0.034,0.0358,0.0501,0.0,0.0408,0.0525,0.0073,0.0,0.0006,0.0032,0.0061,0.0035,0.0075,0.0,0.0025,0.0166,0.008,0.0043,0.1443,2021-01-15 09:56:26.662965,,,,,,,,,,,,,,,
0.07398010790348053,0.25853919982910156,0.007857167162001133,0.0147,0.0,0.0042,0.0041,0.0082,0.0,0.0113,0.0142,0.0036,0.0,0.001,0.0039,0.0151,0.0088,0.0022,0.0,0.001,0.0053,0.0039,0.0009,0.0322,2021-01-15 09:56:27.846187,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:56:29.267973,0.07707467675209045,0.23699338734149933,0.07707779109477997,0.15653057396411896,0.8154392242431641,7.12685489654541,0.7389042973518372,1.0,453.0,6.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:56:29.460583,,,,,,,,,,6.0,0.10455378890037537,0.09108104556798935,0.20395079255104065,0.013548738323152065,0.015588246285915375
0.08609781414270401,0.1976502239704132,0.017709437757730484,0.0037,0.0,0.0009,0.0011,0.0036,0.0,0.0041,0.0029,0.003,0.0,0.0007,0.0032,0.0095,0.0041,0.0006,0.0,0.0005,0.001,0.0034,0.0004,0.0139,2021-01-15 09:56:29.774672,,,,,,,,,,,,,,,
0.10751056671142578,0.17889831960201263,0.010832677595317364,0.0066,0.0,0.0027,0.0028,0.0072,0.0,0.0145,0.0172,0.015,0.0,0.0008,0.0041,0.0129,0.0016,0.0013,0.0,0.001,0.0032,0.0143,0.0009,0.0353,2021-01-15 09:56:31.045026,,,,,,,,,,,,,,,
0.08983728289604187,0.17440351843833923,0.016551639884710312,0.1271,0.0,0.0434,0.0479,0.0683,0.0,0.0685,0.0758,0.0088,0.0,0.0009,0.003,0.0079,0.0051,0.0058,0.0,0.0024,0.0223,0.0052,0.004,0.1902,2021-01-15 09:56:32.218163,,,,,,,,,,,,,,,
0.09229066967964172,0.17123600840568542,0.015462027862668037,0.0164,0.0,0.0062,0.0047,0.011,0.0,0.0098,0.0091,0.0039,0.0,0.0019,0.0059,0.0317,0.0125,0.001,0.0,0.0004,0.0026,0.0028,0.0005,0.0431,2021-01-15 09:56:33.385093,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:56:34.690271,0.07408948242664337,0.24231204390525818,0.09533069282770157,0.17172108590602875,0.8146623969078064,7.278624057769775,0.609062671661377,1.0,716.0,7.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:56:34.882051,,,,,,,,,,7.0,0.10381247103214264,0.0920458734035492,0.17290116846561432,0.012579577043652534,0.014308588579297066
0.0896279364824295,0.16156670451164246,0.01719537191092968,0.0897,0.0,0.0284,0.0329,0.0482,0.0,0.0476,0.0546,0.01,0.0,0.0011,0.0041,0.0169,0.009,0.0072,0.0,0.0039,0.0198,0.0232,0.0029,0.1379,2021-01-15 09:56:35.417263,,,,,,,,,,,,,,,
0.058803193271160126,0.17244374752044678,0.0145322997123003,0.0681,0.0,0.0201,0.0218,0.0443,0.0,0.0591,0.0681,0.0071,0.0,0.0007,0.003,0.0079,0.0042,0.0107,0.0,0.0031,0.0228,0.0125,0.0039,0.1287,2021-01-15 09:56:36.817307,,,,,,,,,,,,,,,
0.0760212168097496,0.17752255499362946,0.014476485550403595,0.1038,0.0,0.0395,0.0286,0.073,0.0,0.0484,0.0539,0.0045,0.0,0.0007,0.0018,0.0038,0.0012,0.0071,0.0,0.0024,0.0157,0.007,0.0021,0.1553,2021-01-15 09:56:38.011584,,,,,,,,,,,,,,,
0.09339065849781036,0.1772277057170868,0.014610162004828453,0.0283,0.0,0.0142,0.0094,0.0427,0.0,0.0219,0.0238,0.0037,0.0,0.0011,0.0031,0.0118,0.0007,0.0069,0.0,0.0017,0.0081,0.0053,0.0014,0.0654,2021-01-15 09:56:39.218295,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:56:40.265452,0.07462178170681,0.24549858272075653,0.0896732360124588,0.16655555367469788,0.8194643259048462,7.404770851135254,0.6777454614639282,1.0,314.0,8.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:56:40.484484,,,,,,,,,,8.0,0.10252266377210617,0.09026392549276352,0.17052456736564636,0.012817159295082092,0.014522404409945011
0.09736792743206024,0.18440628051757812,0.007121119182556868,0.0012,0.0,0.0005,0.0005,0.0008,0.0,0.0016,0.0013,0.0012,0.0,0.0005,0.001,0.0082,0.0056,0.0003,0.0,0.0002,0.0006,0.0022,0.0001,0.0107,2021-01-15 09:56:41.242793,,,,,,,,,,,,,,,
0.1023738756775856,0.1711208075284958,0.015253501012921333,0.0104,0.0,0.003,0.0032,0.0065,0.0,0.0147,0.009,0.0017,0.0,0.001,0.0029,0.0153,0.0094,0.0016,0.0,0.0009,0.0056,0.0048,0.0013,0.0293,2021-01-15 09:56:42.608053,,,,,,,,,,,,,,,
0.09372399747371674,0.18658743798732758,0.011466423980891705,0.0073,0.0,0.004,0.0029,0.0065,0.0,0.0107,0.0112,0.0032,0.0,0.0008,0.0011,0.008,0.0021,0.0042,0.0,0.001,0.0047,0.0023,0.0009,0.0221,2021-01-15 09:56:43.833235,,,,,,,,,,,,,,,
0.10266207158565521,0.17915096879005432,0.008032942190766335,0.0018,0.0,0.0009,0.0008,0.0016,0.0,0.0022,0.0018,0.0006,0.0,0.0005,0.001,0.0077,0.0047,0.0007,0.0,0.0002,0.0011,0.0017,0.0003,0.0102,2021-01-15 09:56:45.072224,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:56:46.009951,0.07661581039428711,0.23928889632225037,0.08532308787107468,0.16412420570850372,0.8000963926315308,7.321295261383057,0.6546345353126526,1.0,212.0,9.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:56:46.252804,,,,,,,,,,9.0,0.10245350003242493,0.08894602954387665,0.17590530216693878,0.01328175701200962,0.015040811151266098
0.07792609184980392,0.18601320683956146,0.017099464312195778,0.1027,0.0,0.0277,0.0325,0.0563,0.0,0.0735,0.0732,0.0047,0.0,0.0012,0.0021,0.0139,0.005,0.0074,0.0,0.0034,0.0195,0.0038,0.0023,0.1644,2021-01-15 09:56:47.189061,,,,,,,,,,,,,,,
0.07387730479240417,0.1800500601530075,0.011932218447327614,0.0045,0.0,0.0017,0.0016,0.0035,0.0,0.0046,0.0052,0.0018,0.0,0.0008,0.0028,0.0148,0.0091,0.0014,0.0,0.0004,0.0024,0.0014,0.0005,0.0202,2021-01-15 09:56:48.396142,,,,,,,,,,,,,,,
0.08033710718154907,0.1820317804813385,0.0163962934166193,0.054,0.0,0.0284,0.0213,0.0582,0.0,0.0582,0.0599,0.0042,0.0,0.0009,0.0028,0.0099,0.0053,0.0244,0.0,0.0038,0.0261,0.0148,0.0033,0.1273,2021-01-15 09:56:49.767981,,,,,,,,,,,,,,,
0.08249954879283905,0.1700209230184555,0.009069048799574375,0.0161,0.0,0.007,0.0051,0.011,0.0,0.0107,0.0091,0.0027,0.0,0.0011,0.0027,0.0157,0.0059,0.002,0.0,0.0006,0.0048,0.0028,0.0005,0.0314,2021-01-15 09:56:51.062870,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:56:51.769728,0.0728035494685173,0.24061517417430878,0.08318602293729782,0.15830542147159576,0.8166995644569397,7.215264797210693,0.7218096852302551,1.0,453.0,10.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:56:52.019360,,,,,,,,,,10.0,0.10363088548183441,0.08984524011611938,0.17951662838459015,0.013933430425822735,0.015728596597909927
0.08302053809165955,0.16937623918056488,0.016778070479631424,0.0023,0.0,0.0011,0.0012,0.0035,0.0,0.0056,0.0048,0.0036,0.0,0.0005,0.0024,0.0108,0.007,0.0025,0.0,0.0005,0.0029,0.0031,0.0006,0.0168,2021-01-15 09:56:53.222895,,,,,,,,,,,,,,,
0.10971575975418091,0.16782477498054504,0.01568514294922352,0.0087,0.0,0.005,0.0047,0.0086,0.0,0.0102,0.0096,0.0049,0.0,0.0008,0.0028,0.0126,0.001,0.0051,0.0,0.0012,0.0087,0.0043,0.0017,0.0267,2021-01-15 09:56:54.437433,,,,,,,,,,,,,,,
0.09806632995605469,0.177213653922081,0.011149019934237003,0.0566,0.0,0.0169,0.0203,0.0273,0.0,0.0333,0.0324,0.0066,0.0,0.0009,0.0012,0.0147,0.003,0.0047,0.0,0.0016,0.0117,0.0079,0.0021,0.0854,2021-01-15 09:56:55.634805,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:56:57.222049,0.07400163263082504,0.24758043885231018,0.08155304193496704,0.15809845924377441,0.8198749423027039,7.371146202087402,0.7482593059539795,1.0,577.0,11.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:56:57.417521,,,,,,,,,,11.0,0.10333220660686493,0.08819105476140976,0.17601579427719116,0.014004841446876526,0.015764998272061348
0.08248655498027802,0.16819940507411957,0.016480159014463425,0.0415,0.0,0.0123,0.0116,0.0214,0.0,0.0159,0.0135,0.0103,0.0,0.0005,0.0013,0.0081,0.0021,0.0061,0.0,0.0023,0.0184,0.009,0.0014,0.0596,2021-01-15 09:56:57.623812,,,,,,,,,,,,,,,
0.08809646964073181,0.3382211923599243,0.0288388654589653,0.0136,0.0,0.0084,0.0065,0.0133,0.0,0.0258,0.0309,0.0092,0.0,0.0012,0.0051,0.0252,0.0071,0.0055,0.0,0.0023,0.0129,0.0099,0.0015,0.0565,2021-01-15 09:56:58.799661,,,,,,,,,,,,,,,
0.08843258023262024,0.19307304918766022,0.008354870602488518,0.0108,0.0,0.0049,0.0038,0.01,0.0,0.0078,0.0099,0.002,0.0,0.0004,0.0015,0.0088,0.0024,0.0026,0.0,0.0007,0.0044,0.0025,0.0004,0.0231,2021-01-15 09:57:00.072557,,,,,,,,,,,,,,,
0.08829331398010254,0.18613667786121368,0.015257654711604118,0.0763,0.0,0.0241,0.0258,0.0419,0.0,0.034,0.0412,0.0097,0.0,0.0006,0.0015,0.0068,0.0012,0.0069,0.0,0.0024,0.0144,0.0044,0.0009,0.11,2021-01-15 09:57:01.250183,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:57:02.678558,0.07579824328422546,0.24280455708503723,0.08571015298366547,0.1639004349708557,0.7895222306251526,7.24936580657959,0.6277378797531128,1.0,669.0,12.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:57:02.872422,,,,,,,,,,12.0,0.10081107914447784,0.08790360391139984,0.19805824756622314,0.014072185382246971,0.016052767634391785
0.09468160569667816,0.1878252774477005,0.006626668386161327,0.0009,0.0,0.0004,0.0005,0.0013,0.0,0.0023,0.0022,0.0012,0.0,0.0008,0.0021,0.0138,0.0058,0.0003,0.0,0.0006,0.0012,0.0064,0.0002,0.0169,2021-01-15 09:57:03.282458,,,,,,,,,,,,,,,
0.07473832368850708,0.17685016989707947,0.007097332272678614,0.013,0.0,0.0056,0.0049,0.0072,0.0,0.0091,0.0112,0.0022,0.0,0.0004,0.0012,0.0082,0.0058,0.0025,0.0,0.0006,0.0047,0.0022,0.0004,0.025,2021-01-15 09:57:04.491088,,,,,,,,,,,,,,,
0.09990007430315018,0.17880402505397797,0.012776466086506844,0.0348,0.0,0.013,0.0102,0.0184,0.0,0.0294,0.025,0.0035,0.0,0.0009,0.0005,0.0109,0.0044,0.0051,0.0,0.0013,0.0099,0.0032,0.0008,0.06,2021-01-15 09:57:05.665121,,,,,,,,,,,,,,,
0.07535520195960999,0.17345744371414185,0.0173562653362751,0.1206,0.0,0.0381,0.0475,0.0504,0.0,0.0153,0.0187,0.0032,0.0,0.0009,0.0028,0.0184,0.0017,0.0056,0.0,0.0029,0.0157,0.019,0.0028,0.1496,2021-01-15 09:57:06.819546,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:57:08.104648,0.07396753132343292,0.24262601137161255,0.0674537941813469,0.14383453130722046,0.8080309629440308,7.296687602996826,0.7924075722694397,1.0,431.0,13.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:57:08.333470,,,,,,,,,,13.0,0.10117129236459732,0.08764981478452682,0.18050672113895416,0.012887232936918736,0.01469230093061924
0.08017648011445999,0.18297067284584045,0.012846319936215878,0.0302,0.0,0.0117,0.0116,0.0227,0.0,0.0392,0.0335,0.0036,0.0,0.0005,0.0023,0.0148,0.0022,0.0102,0.0,0.0034,0.0234,0.0076,0.004,0.0731,2021-01-15 09:57:09.105368,,,,,,,,,,,,,,,
0.09863656759262085,0.17644020915031433,0.014413111843168736,0.0107,0.0,0.0045,0.0048,0.0064,0.0,0.0096,0.0105,0.0012,0.0,0.0005,0.0013,0.0132,0.0035,0.0012,0.0,0.0004,0.0041,0.0031,0.0006,0.0249,2021-01-15 09:57:10.335932,,,,,,,,,,,,,,,
0.07692573964595795,0.18773287534713745,0.01396528072655201,0.0186,0.0,0.0076,0.0082,0.0091,0.0,0.0093,0.0105,0.007,0.0,0.0006,0.0016,0.0172,0.006,0.0036,0.0,0.0009,0.011,0.004,0.0012,0.0359,2021-01-15 09:57:11.516399,,,,,,,,,,,,,,,
0.08777418732643127,0.24815566837787628,0.017603876069188118,0.0335,0.0,0.0157,0.0134,0.0192,0.0,0.0162,0.0204,0.0013,0.0,0.0006,0.0019,0.0261,0.0075,0.0075,0.0,0.0019,0.0163,0.004,0.003,0.0607,2021-01-15 09:57:12.704044,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:57:13.632778,0.07514844089746475,0.23975566029548645,0.11164169013500214,0.18922440707683563,0.7807316184043884,7.19622802734375,0.6030844449996948,1.0,633.0,14.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-15 09:57:13.833288,,,,,,,,,,14.0,0.1001819372177124,0.08688520640134811,0.20366410911083221,0.01270848885178566,0.014745130203664303
0.099159374833107,0.18736766278743744,0.01548842340707779,0.0519,0.0,0.0309,0.0303,0.0334,0.0,0.0408,0.0714,0.0032,0.0,0.0009,0.0041,0.0245,0.0093,0.012,0.0,0.0054,0.0377,0.0041,0.0042,0.1216,2021-01-15 09:57:14.683142,,,,,,,,,,,,,,,
0.09424984455108643,0.18832732737064362,0.010340103879570961,0.0173,0.0,0.0089,0.0078,0.0125,0.0,0.0153,0.0169,0.0056,0.0,0.0004,0.0017,0.0136,0.0044,0.0029,0.0,0.0011,0.0092,0.0022,0.0008,0.0381,2021-01-15 09:57:15.944276,,,,,,,,,,,,,,,
