train/train_loss_1_step,train/train_loss_2_step,train/train_loss_3_step,grad_2.0_norm_encoder_model.model.0.block.0.weight,grad_2.0_norm_encoder_model.model.0.block.0.bias,grad_2.0_norm_encoder_model.model.0.block.1.weight,grad_2.0_norm_encoder_model.model.0.block.1.bias,grad_2.0_norm_encoder_model.model.1.block.0.weight,grad_2.0_norm_encoder_model.model.1.block.0.bias,grad_2.0_norm_encoder_model.model.1.block.1.weight,grad_2.0_norm_encoder_model.model.1.block.1.bias,grad_2.0_norm_predictor.0.model.0.block.0.weight,grad_2.0_norm_predictor.0.model.0.block.0.bias,grad_2.0_norm_predictor.0.model.0.block.1.weight,grad_2.0_norm_predictor.0.model.0.block.1.bias,grad_2.0_norm_predictor.1.weight,grad_2.0_norm_predictor.1.bias,grad_2.0_norm_explainer.0.model.0.block.0.weight,grad_2.0_norm_explainer.0.model.0.block.0.bias,grad_2.0_norm_explainer.0.model.0.block.1.weight,grad_2.0_norm_explainer.0.model.0.block.1.bias,grad_2.0_norm_explainer.1.weight,grad_2.0_norm_explainer.1.bias,grad_2.0_norm_total,created_at,val/val_loss_1,val/val_loss_2,val/val_loss_3,val/val_loss,val/pred_accuracy,val/cf_proximity,val/cf_accuracy,val/robustness,val/total_diff_num,epoch,train/p_loss,train/train_loss_1_epoch,train/train_loss_2_epoch,train/train_loss_3_epoch,train/e_loss
0.04376081004738808,0.09749983251094818,0.020044587552547455,0.3348,0.0,0.0116,0.0192,0.1026,0.0,0.0041,0.0178,0.0061,0.0,0.0014,0.0031,0.0055,0.0028,0.0135,0.0,0.002,0.0067,0.0261,0.0001,0.3528,2021-01-16 13:29:39.806157,,,,,,,,,,,,,,,
0.030936285853385925,0.09403965622186661,0.01607915572822094,0.0759,0.0,0.0037,0.005,0.0306,0.0,0.0027,0.0086,0.0042,0.0,0.0013,0.0022,0.0064,0.0131,0.0056,0.0,0.0009,0.0025,0.0117,0.0001,0.085,2021-01-16 13:29:41.666124,,,,,,,,,,,,,,,
0.0412374809384346,0.09188114106655121,0.010454460047185421,0.1888,0.0,0.0073,0.0102,0.0574,0.0,0.0033,0.0093,0.0058,0.0,0.0029,0.0036,0.0101,0.0063,0.0069,0.0,0.0012,0.0032,0.0172,0.0001,0.1994,2021-01-16 13:29:43.335181,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-16 13:29:46.021578,0.04887394234538078,0.10852989554405212,0.012720225378870964,0.0627204179763794,0.8914134502410889,16.44306182861328,0.9747889041900635,1.0,8073.0,6.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-16 13:29:46.307521,,,,,,,,,,6.0,0.06271713227033615,0.047266408801078796,0.09523919224739075,0.015549913048744202,0.01650230586528778
0.04697084799408913,0.09025091677904129,0.014482181519269943,0.2606,0.0,0.009,0.0161,0.0736,0.0,0.0042,0.0205,0.008,0.0,0.0021,0.0035,0.0088,0.0032,0.0101,0.0,0.0015,0.0043,0.0188,0.0001,0.2734,2021-01-16 13:29:47.012911,,,,,,,,,,,,,,,
0.03329046815633774,0.09012994170188904,0.018507923930883408,0.1585,0.0,0.0056,0.0087,0.0455,0.0,0.0043,0.0098,0.0071,0.0,0.0031,0.0057,0.0114,0.0094,0.0114,0.0,0.0018,0.0042,0.0241,0.0003,0.1687,2021-01-16 13:29:48.777601,,,,,,,,,,,,,,,
0.044913746416568756,0.09627704322338104,0.013978886418044567,0.0264,0.0,0.0015,0.0023,0.0131,0.0,0.0046,0.0104,0.0036,0.0,0.0041,0.0053,0.0143,0.0161,0.0114,0.0,0.0011,0.0038,0.0148,0.0001,0.0435,2021-01-16 13:29:50.595285,,,,,,,,,,,,,,,
0.04040702432394028,0.09468958526849747,0.01585189625620842,0.2633,0.0,0.0105,0.0145,0.0828,0.0,0.0104,0.018,0.0055,0.0,0.0013,0.0041,0.006,0.002,0.0229,0.0,0.0037,0.0093,0.0463,0.0005,0.2825,2021-01-16 13:29:52.541957,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2021-01-16 13:29:55.082139,0.050761088728904724,0.10893438011407852,0.012380184605717659,0.06423449516296387,0.8859188556671143,16.53076171875,0.9749741554260254,1.0,8067.0,7.0,,,,,
